2022-10-27 18:28:29,611 INFO    Thread-12 :59990 [dir_watcher.py:_on_file_created():275] file/dir created: /Users/prabinnepal/my_projects/MLOps/hydra_config/outputs/2022-10-27/18-28-22/wandb/run-20221027_182826-36ezp0o0/files/media/table/examples_1_e1a2a3b730b92843d0f1.table.json
2022-10-27 18:28:29,611 INFO    Thread-12 :59990 [dir_watcher.py:_on_file_modified():292] file/dir modified: /Users/prabinnepal/my_projects/MLOps/hydra_config/outputs/2022-10-27/18-28-22/wandb/run-20221027_182826-36ezp0o0/files/media/table
2022-10-27 18:28:29,762 INFO    Thread-19 :59990 [upload_job.py:push():96] Uploaded file /Users/prabinnepal/.cache/wandb/artifacts/obj/md5/29/f3c3746f777e3a61e8fdd2382fdace
2022-10-27 18:28:30,236 INFO    Thread-20 :59990 [upload_job.py:push():138] Uploaded file /var/folders/70/psz1472n2b72kktb0q19_w240000gn/T/tmp31zpe8vewandb/39qadj6s-media/table/examples_1_e1a2a3b730b92843d0f1.table.json
2022-10-27 18:28:30,614 INFO    Thread-12 :59990 [dir_watcher.py:_on_file_modified():292] file/dir modified: /Users/prabinnepal/my_projects/MLOps/hydra_config/outputs/2022-10-27/18-28-22/wandb/run-20221027_182826-36ezp0o0/files/output.log
2022-10-27 18:28:30,765 INFO    SenderThread:59990 [sender.py:send_request_log_artifact():1207] logged artifact run-36ezp0o0-conf_table - {'id': 'QXJ0aWZhY3Q6MjYyNzIxMzI3', 'digest': 'c00bd63c232378a8ff5de78bdf762dbb', 'state': 'PENDING', 'aliases': [], 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjQyNjE5NjI3', 'latestArtifact': None}, 'version': 'latest'}
2022-10-27 18:28:30,765 DEBUG   SenderThread:59990 [sender.py:send():302] send: files
2022-10-27 18:28:30,765 INFO    SenderThread:59990 [sender.py:_save_file():1156] saving file media/table/conf_table_0_be5b9890b94badb778f3.table.json with policy now
2022-10-27 18:28:30,765 DEBUG   SenderThread:59990 [sender.py:send():302] send: telemetry
2022-10-27 18:28:30,765 DEBUG   SenderThread:59990 [sender.py:send():302] send: metric
2022-10-27 18:28:30,765 DEBUG   SenderThread:59990 [sender.py:send():302] send: metric
2022-10-27 18:28:30,766 DEBUG   SenderThread:59990 [sender.py:send():302] send: metric
2022-10-27 18:28:30,766 DEBUG   SenderThread:59990 [sender.py:send():302] send: metric
2022-10-27 18:28:30,766 DEBUG   SenderThread:59990 [sender.py:send():302] send: metric
2022-10-27 18:28:30,766 DEBUG   SenderThread:59990 [sender.py:send():302] send: metric
2022-10-27 18:28:30,766 DEBUG   SenderThread:59990 [sender.py:send():302] send: metric
2022-10-27 18:28:30,766 DEBUG   SenderThread:59990 [sender.py:send():302] send: metric
2022-10-27 18:28:30,766 DEBUG   SenderThread:59990 [sender.py:send():302] send: history
2022-10-27 18:28:30,767 DEBUG   SenderThread:59990 [sender.py:send():302] send: summary
2022-10-27 18:28:30,767 INFO    SenderThread:59990 [sender.py:_save_file():1156] saving file wandb-summary.json with policy end
2022-10-27 18:28:30,768 DEBUG   SenderThread:59990 [sender.py:send_request():316] send_request: log_artifact
2022-10-27 18:28:30,773 DEBUG   HandlerThread:59990 [handler.py:handle_request():141] handle_request: partial_history
2022-10-27 18:28:31,477 INFO    Thread-21 :59990 [upload_job.py:push():138] Uploaded file /var/folders/70/psz1472n2b72kktb0q19_w240000gn/T/tmp31zpe8vewandb/3btrluuw-media/table/conf_table_0_be5b9890b94badb778f3.table.json
2022-10-27 18:28:31,620 INFO    Thread-12 :59990 [dir_watcher.py:_on_file_modified():292] file/dir modified: /Users/prabinnepal/my_projects/MLOps/hydra_config/outputs/2022-10-27/18-28-22/wandb/run-20221027_182826-36ezp0o0/files/wandb-summary.json
2022-10-27 18:28:32,224 INFO    Thread-23 :59990 [upload_job.py:push():96] Uploaded file /Users/prabinnepal/.cache/wandb/artifacts/obj/md5/32/add6cf9d0eb8c0fca31724e04a5045
2022-10-27 18:28:32,562 DEBUG   HandlerThread:59990 [handler.py:handle_request():141] handle_request: partial_history
2022-10-27 18:28:32,625 INFO    Thread-12 :59990 [dir_watcher.py:_on_file_modified():292] file/dir modified: /Users/prabinnepal/my_projects/MLOps/hydra_config/outputs/2022-10-27/18-28-22/wandb/run-20221027_182826-36ezp0o0/files/output.log
2022-10-27 18:28:33,181 INFO    SenderThread:59990 [sender.py:send_request_log_artifact():1207] logged artifact run-36ezp0o0-examples - {'id': 'QXJ0aWZhY3Q6MjYyNzIxMzgz', 'digest': '552a4aaf472f999139c3e167ab4108cb', 'state': 'PENDING', 'aliases': [], 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjQyNjE5NjM5', 'latestArtifact': None}, 'version': 'latest'}
2022-10-27 18:28:33,181 DEBUG   SenderThread:59990 [sender.py:send():302] send: files
2022-10-27 18:28:33,181 INFO    SenderThread:59990 [sender.py:_save_file():1156] saving file media/table/examples_1_e1a2a3b730b92843d0f1.table.json with policy now
2022-10-27 18:28:33,182 DEBUG   SenderThread:59990 [sender.py:send():302] send: metric
2022-10-27 18:28:33,182 DEBUG   SenderThread:59990 [sender.py:send():302] send: metric
2022-10-27 18:28:33,182 DEBUG   SenderThread:59990 [sender.py:send():302] send: metric
2022-10-27 18:28:33,182 DEBUG   SenderThread:59990 [sender.py:send():302] send: metric
2022-10-27 18:28:33,182 DEBUG   SenderThread:59990 [sender.py:send():302] send: metric
2022-10-27 18:28:33,182 DEBUG   SenderThread:59990 [sender.py:send():302] send: metric
2022-10-27 18:28:33,182 DEBUG   SenderThread:59990 [sender.py:send():302] send: metric
2022-10-27 18:28:33,182 DEBUG   SenderThread:59990 [sender.py:send():302] send: metric
2022-10-27 18:28:33,182 DEBUG   SenderThread:59990 [sender.py:send():302] send: metric
2022-10-27 18:28:33,182 DEBUG   SenderThread:59990 [sender.py:send():302] send: history
2022-10-27 18:28:33,182 DEBUG   SenderThread:59990 [sender.py:send():302] send: summary
2022-10-27 18:28:33,183 INFO    SenderThread:59990 [sender.py:_save_file():1156] saving file wandb-summary.json with policy end
2022-10-27 18:28:33,183 DEBUG   SenderThread:59990 [sender.py:send():302] send: metric
2022-10-27 18:28:33,183 DEBUG   SenderThread:59990 [sender.py:send():302] send: metric
2022-10-27 18:28:33,183 DEBUG   SenderThread:59990 [sender.py:send():302] send: metric
2022-10-27 18:28:33,183 DEBUG   SenderThread:59990 [sender.py:send():302] send: history
2022-10-27 18:28:33,183 DEBUG   SenderThread:59990 [sender.py:send():302] send: summary
2022-10-27 18:28:33,183 INFO    SenderThread:59990 [sender.py:_save_file():1156] saving file wandb-summary.json with policy end
2022-10-27 18:28:33,183 DEBUG   SenderThread:59990 [sender.py:send():302] send: history
2022-10-27 18:28:33,184 DEBUG   SenderThread:59990 [sender.py:send():302] send: summary
2022-10-27 18:28:33,184 INFO    SenderThread:59990 [sender.py:_save_file():1156] saving file wandb-summary.json with policy end
